recommender,shrink,topk,similarity,normalization,MAP
ItemKNNCFRecommender,64,910,rp3beta,tfidf,0.0416654473563342
ItemKNNCFRecommender,73,841,rp3beta,bm25plus,0.041228570954417905
ItemKNNCFRecommender,17,692,rp3beta,tfidf,0.044044206561493576
ItemKNNCFRecommender,31,1077,rp3beta,tfidf,0.04322606668697685
ItemKNNCFRecommender,67,922,rp3beta,bm25plus,0.041474411113249475
ItemKNNCFRecommender,27,1948,rp3beta,tfidf,0.04332495189468838
ItemKNNCFRecommender,65,931,rp3beta,tfidf,0.04164462193080424
ItemKNNCFRecommender,55,1023,rp3beta,bm25plus,0.04195813239728593
ItemKNNCFRecommender,79,1503,rp3beta,tfidf,0.04116340668243868
ItemKNNCFRecommender,134,519,rp3beta,bm25plus,0.03955686487539398
ItemKNNCFRecommender,141,1565,rp3beta,bm25plus,0.03951264768867733
ItemKNNCFRecommender,118,906,rp3beta,tfidf,0.03986925664544808
ItemKNNCFRecommender,69,1524,rp3beta,tfidf,0.041480438387968645
ItemKNNCFRecommender,106,564,rp3beta,tfidf,0.040212404057033004
ItemKNNCFRecommender,50,1412,rp3beta,tfidf,0.04229854001421728
ItemKNNCFRecommender,61,1955,rp3beta,tfidf,0.04185243715628481
ItemKNNCFRecommender,122,1259,rp3beta,tfidf,0.03980340302550762
ItemKNNCFRecommender,56,813,rp3beta,tfidf,0.042017786892843974
ItemKNNCFRecommender,124,1487,rp3beta,bm25plus,0.03983587484179437
ItemKNNCFRecommender,84,1638,rp3beta,tfidf,0.040986249435707965
ItemKNNCFRecommender,64,1246,rp3beta,bm25plus,0.04162937909192981
ItemKNNCFRecommender,187,1405,rp3beta,tfidf,0.038270205984664935
ItemKNNCFRecommender,24,1050,rp3beta,bm25plus,0.043333203222222845
ItemKNNCFRecommender,95,410,rp3beta,tfidf,0.04076903642831697
ItemKNNCFRecommender,128,1374,rp3beta,bm25plus,0.03973229909355434
ItemKNNCFRecommender,140,1695,rp3beta,tfidf,0.03939199229831535
ItemKNNCFRecommender,112,1826,rp3beta,bm25plus,0.040186915806822154
ItemKNNCFRecommender,127,1492,rp3beta,bm25plus,0.03975205854496758
ItemKNNCFRecommender,104,1804,rp3beta,bm25plus,0.040367151963988074
ItemKNNCFRecommender,190,818,rp3beta,tfidf,0.03807691842968735
ItemKNNCFRecommender,137,821,rp3beta,tfidf,0.03938843032615175
ItemKNNCFRecommender,64,447,rp3beta,bm25plus,0.0418816701975944
ItemKNNCFRecommender,23,1528,rp3beta,bm25plus,0.04318765567608735
ItemKNNCFRecommender,141,806,rp3beta,tfidf,0.03926621789492483
